timestamp2001_ms,roll,pitch,yaw,rotX,rotY,rotZ,accX,accY,accZ,gravX,gravY,gravZ
455616242440.588,-0.36785247549453,0.0566285115557029,0.152270091808374,0.0954014509916306,-0.567462563514709,0.417549788951874,-0.0279714185744524,-0.0353446304798126,0.0223264880478382,-0.355451434850693,-0.15168234705925,-0.922305107116699
455616242450.596,-0.373790941516536,0.06042844779537,0.152252154995215,0.0327294431626797,-0.383116692304611,0.344611585140228,-0.0249257944524288,-0.0255051832646132,0.0231926571577787,-0.360923200845718,-0.151664614677429,-0.920180559158325
455616242460.6,-0.376523778711392,0.0628192564815547,0.150902739640221,-0.064206451177597,-0.190389290452003,0.242941692471504,-0.0311113242059946,-0.0424336083233356,0.0197068154811859,-0.363511472940445,-0.150330677628517,-0.919380247592926
455616242470.625,-0.377094418847898,0.0638872541089462,0.149148205894342,-0.140983566641808,0.012975886464119,0.134782999753952,-0.0426514409482479,-0.0566501244902611,0.015699464827776,-0.364132612943649,-0.148595854640007,-0.919416487216949
455616242480.633,-0.37528086595236,0.063797699856633,0.147283787302913,-0.185833647847176,0.233431905508041,0.0382207669317722,-0.0641465112566948,-0.0578837469220161,0.00942760147154331,-0.362565517425537,-0.146751865744591,-0.920331537723541
455616242490.629,-0.37491600799828,0.063459277770635,0.146463920400992,-0.21218965947628,0.410327225923538,-0.019845774397254,-0.0818791836500168,-0.0297183468937874,-0.00192520418204367,-0.362273633480072,-0.145940825343132,-0.920575380325317
455616242500.571,-0.369582109710685,0.0622826268755075,0.144713564413577,-0.197924226522446,0.549345910549164,-0.053378164768219,-0.0635094866156578,-0.0140704251825809,-0.0101604266092181,-0.357449978590012,-0.144208997488022,-0.922731399536133
455616242510.579,-0.363608975591013,0.0610076795939255,0.143399427028062,-0.158716946840286,0.572715163230896,-0.0748941153287888,-0.0307980999350548,0.00190199911594391,-0.0114818150177598,-0.351999133825302,-0.142908468842506,-0.92502635717392
455616242520.59,-0.358617866310413,0.0597942952440319,0.14247134074468,-0.118900872766972,0.443236917257309,-0.0799469277262688,-0.0218689423054457,-0.018669942393899,-0.0366207398474216,-0.347424268722534,-0.141989842057228,-0.926895499229431
455616242530.602,-0.355360236962576,0.0588104316998955,0.142818432596722,-0.0565563328564167,0.28727513551712,-0.0775290802121162,-0.0236562099307775,-0.0333868004381657,-0.0411248579621315,-0.344385772943497,-0.142333418130875,-0.927976071834564
455616242540.61,-0.353247195092066,2.80348808745262,0.143178338691991,0.033260852098465,0.177037119865417,-0.0742422118782997,-0.0405586697161198,-0.0375624299049377,-0.0267602186650038,-0.342406421899796,-0.142689645290375,-0.928653597831726
455616242550.622,-0.351883034462453,2.80319051476036,0.144205500986187,0.102710984647274,0.120945170521736,-0.060394037514925,-0.0627047643065453,-0.0426646284759045,-0.0317573770880699,-0.341088563203812,-0.14370621740818,-0.928981781005859
455616242560.631,-0.350555358019991,2.80304456166789,0.145726978309242,0.147299706935883,0.141174346208572,-0.0712464228272438,-0.08597132563591,-0.0502838641405106,-0.036272507160902,-0.339779406785965,-0.145211741328239,-0.929227352142334
455616242570.639,-0.352996391607027,2.80332464270682,0.150157177743649,0.165172874927521,0.215101182460785,-0.107811003923416,-0.1152408644557,-0.0656316727399826,-0.0245033353567123,-0.341820895671844,-0.14959354698658,-0.927782416343689
455616242580.661,-0.350068580597879,2.80261662669461,0.152006594318182,0.141325280070305,0.303097426891327,-0.13468337059021,-0.128613233566284,-0.0721651464700699,-0.0107217309996486,-0.339007616043091,-0.151421889662743,-0.928517758846283
455616242590.662,-0.346694571817603,2.80159176939194,0.153272033732323,0.0603566132485867,0.319917500019073,-0.136645585298538,-0.121620498597622,-0.0882331430912018,0.00441125268116593,-0.335807472467422,-0.152672618627548,-0.929475367069244
455616242600.67,-0.343513684323747,2.80025755323688,0.153415532910007,-0.0640394240617752,0.288903713226318,-0.127675265073776,-0.097990058362484,-0.0924706012010574,0.0216589104384184,-0.332841843366623,-0.15281443297863,-0.93051815032959
455616242610.668,-0.344669796782542,2.79898324751128,0.15613043541501,-0.161581829190254,0.227784886956215,-0.1539486348629,-0.0723519325256348,-0.0727288275957108,0.0434015542268753,-0.333775997161865,-0.155496880412102,-0.929738819599152
455616242620.692,-0.343335917094906,2.79681638788576,0.154771001870623,-0.210949689149857,0.0418763421475887,-0.151117965579033,-0.0551346950232983,-0.0679225772619247,0.0267406683415174,-0.33260640501976,-0.1541538387537,-0.930381417274475
455616242630.7,-0.346005766121013,2.79489280367499,0.153065305383728,-0.226124435663223,-0.439032971858978,-0.1122832223773,-0.0250363629311323,-0.0424322001636028,0.0199460573494434,-0.33517786860466,-0.152468308806419,-0.929736077785492
455616242640.718,-0.355703341412447,2.79336808480561,0.151608080707086,-0.166973814368248,-1.1874144077301,-0.0867144763469696,0.0125901233404875,0.00468091620132327,-0.0318467877805233,-0.344255149364471,-0.151027962565422,-0.926649332046509
455616242650.721,-0.373223610214263,2.79254726407824,0.151330948016069,-0.00659280316904187,-1.96105706691742,-0.057080015540123,0.0636531859636307,0.018765477463603,-0.0602132566273212,-0.360451877117157,-0.150754004716873,-0.92051488161087
455616242660.729,-0.398467240448094,2.79289808033211,0.15282516149524,0.205881327390671,-2.69739294052124,-0.0138316135853529,0.0991668701171875,0.0247590467333794,-0.0645185112953186,-0.38348388671875,-0.152230963110924,-0.910914838314056
455616242670.734,-0.430519010546941,2.79432236369506,0.156268295967992,0.428427010774612,-3.3266077041626,-0.0146766342222691,0.106684654951096,0.0296107269823551,-0.0840743854641914,-0.412257164716721,-0.155633062124252,-0.897676110267639
455616242680.754,-0.467118383018912,2.79658905052574,0.161797372637906,0.640418887138367,-3.70744705200195,-0.0397172272205353,0.0199038032442331,-0.0079750195145607,-0.0126059288159013,-0.444433838129044,-0.16109237074852,-0.881208181381226
455616242690.762,-0.506266713350613,2.7997308674464,0.168618476487527,0.757063865661621,-3.8824315071106,-0.0416455194354057,-0.00304074375890195,-0.0232652351260185,0.0134484088048339,-0.478038370609283,-0.167820572853088,-0.86215752363205
455616242700.771,-0.546399864669646,2.8031839745957,0.175627560620403,0.767871201038361,-3.95575451850891,-0.0638595148921013,-0.0145015921443701,-0.0381340272724628,0.0450081713497639,-0.511621475219727,-0.174726083874702,-0.841257572174072
455616242710.782,-0.586979809234466,2.80615266821226,0.182407466799961,0.706027269363403,-4.0219612121582,-0.139239326119423,-0.0168629921972752,-0.0382373854517937,0.0661183968186378,-0.544660449028015,-0.181397616863251,-0.81880396604538
455616242720.79,-0.629771173689229,2.80785471774622,0.189348377954311,0.656338751316071,-4.33690547943115,-0.307786792516708,-0.0412107445299625,-0.0306225940585136,0.0501115210354328,-0.578433394432068,-0.188218966126442,-0.793718099594116
455616242730.786,-0.675976756595092,2.80803131723357,0.19768215115616,0.680972695350647,-4.70293283462524,-0.558534383773804,-0.0470937341451645,-0.0357042886316776,0.0653642043471336,-0.613474488258362,-0.1963971555233,-0.764903366565704
455616242740.812,-0.726384924562351,2.80662702822624,0.20840946491201,0.749431312084198,-5.21777200698853,-0.88470184803009,-0.0507466904819012,-8.14293016446754e-05,0.0292704217135906,-0.649799585342407,-0.206904038786888,-0.731403589248657
455616242750.82,-0.784968768424582,2.80360469029309,0.223154077593736,0.918896734714508,-6.18413734436035,-1.35167908668518,-0.0811846405267715,0.0183189176023006,-0.0199540108442307,-0.689277410507202,-0.221306592226028,-0.689869582653046
455616242760.831,-0.854102809515735,2.79984010484048,0.243878281685098,1.23420083522797,-7.2534613609314,-1.89769554138184,-0.0957066938281059,-0.0209832210093737,-0.00466344458982348,-0.731670618057251,-0.241467952728271,-0.637456893920898
455616242770.844,-0.931125105917235,2.79743308681407,0.270523941420915,1.55593883991241,-7.86470794677734,-2.31388592720032,-0.0899235978722572,-0.042929045855999,0.0215719919651747,-0.773113489151001,-0.267236351966858,-0.57522189617157
455616242780.852,-1.00924331681793,2.79643588263621,0.29983779474641,1.55050015449524,-7.76657104492188,-2.49980545043945,-0.135502874851227,-0.0368338562548161,0.0168764255940914,-0.808665215969086,-0.295365244150162,-0.508743464946747
455616242790.866,-1.08113125029843,2.79551119495285,0.327778157443592,1.22974979877472,-6.96104383468628,-2.42240738868713,-0.164859592914581,-0.0471087992191315,0.0340503267943859,-0.835506618022919,-0.321940273046494,-0.445289939641953
455616242800.876,-1.13862186731616,2.79367860386517,0.35080454042986,0.735272824764252,-5.35522365570068,-2.00767874717712,-0.19006285071373,-0.0741626992821693,0.0665549039840698,-0.852753281593323,-0.343653470277786,-0.39333713054657
455616242810.884,-1.1743423340578,2.78987626100097,0.365344593513806,0.0877534151077271,-3.11267066001892,-1.28078818321228,-0.194169148802757,-0.0350323021411896,0.0647962763905525,-0.861555933952332,-0.357271164655685,-0.360664188861847
455616242820.891,-1.18485042128378,2.78263880064496,0.370550050137625,-0.588004052639008,-0.727936446666718,-0.568118810653687,-0.156379714608192,0.0042027891613543,0.0188245363533497,-0.863563537597656,-0.36212819814682,-0.350886315107346
455616242830.906,-1.17383376055024,2.77278723369426,0.368648226460278,-1.00328195095062,1.18096530437469,-0.0595700703561306,-0.137248873710632,-0.0275236107409,-0.0470860823988914,-0.860279202461243,-0.36035481095314,-0.36064401268959
455616242840.914,-1.14853496696121,2.76294390468481,0.362563795860703,-1.08403098583221,2.4634575843811,0.261112600564957,-0.141733154654503,-0.0323971807956696,-0.0826690346002579,-0.852865219116211,-0.354672521352768,-0.383181810379028
455616242850.922,-1.11544097608068,2.75557866152855,0.355259664220669,-0.864600360393524,3.19697380065918,0.390589118003845,-0.0923787355422974,-0.0248315781354904,-0.0656006783246994,-0.842023730278015,-0.347833812236786,-0.412319868803024
455616242860.927,-1.07988179939925,2.75190567482786,0.348835196119863,-0.508858323097229,3.47916221618652,0.418632984161377,-0.081415593624115,-0.025933425873518,-0.0758362039923668,-0.828786432743073,-0.341803401708603,-0.443038910627365
455616242870.935,-1.04337140633747,2.75151227703306,0.343598942395226,-0.227384328842163,3.69431471824646,0.449216991662979,-0.0759593024849892,-0.0385494008660316,-0.0275132246315479,-0.813597559928894,-0.336877852678299,-0.473890572786331
455616242880.952,-1.00494333179216,2.7527782361941,0.338434102659313,-0.166149258613586,3.93784403800964,0.526196241378784,-0.0373845994472504,-0.0392664298415184,0.0552236288785934,-0.796248853206635,-0.332010418176651,-0.505724132061005
455616242890.964,-0.964574703903368,2.75385337024502,0.331934889587088,-0.333482652902603,4.11937665939331,0.619992733001709,0.0112001206725836,-0.0289702322334051,0.129683613777161,-0.776947200298309,-0.325872898101807,-0.538664937019348
455616242900.972,-0.921383337092914,2.75310189749378,0.322861012532991,-0.685127556324005,4.34620714187622,0.715226292610168,0.0713739693164825,-0.0402171239256859,0.228152438998222,-0.755288124084473,-0.317281037569046,-0.573474109172821
455616242910.981,-0.876394676007225,2.75031287515504,0.310742726534836,-1.04796433448792,4.41477823257446,0.802433371543884,0.10352099686861,-0.0173389818519354,0.250970751047134,-0.73163378238678,-0.305765867233276,-0.609277606010437
455616242920.989,-0.831151950796313,2.7462787764628,0.29594334047462,-1.32104897499084,4.38477373123169,0.887557864189148,0.154867470264435,-0.0214833002537489,0.229623556137085,-0.70659476518631,-0.291642308235168,-0.644723653793335
455616242930.997,-0.787838008260739,2.74284502954739,0.278801333135405,-1.44407188892365,4.1652717590332,1.05499267578125,0.209596365690231,0.0516469478607178,0.193599075078964,-0.681459128856659,-0.275203466415405,-0.678141951560974
455616242941.013,-0.748759337702774,2.74096398875499,0.260485293795097,-1.42822480201721,3.73137211799622,1.16401481628418,0.308889120817184,0.0874140039086342,0.106641001999378,-0.657766103744507,-0.257549494504929,-0.707822024822235
455616242951.023,-0.716877988094189,2.74153197758887,0.242842105526268,-1.20389020442963,2.99303984642029,1.23924326896667,0.388152658939362,0.0862722471356392,0.0170348268002272,-0.637755930423737,-0.240462303161621,-0.73174124956131
455616242961.031,-0.695807507342443,2.74556852278332,0.227900228396411,-0.760303795337677,1.89289999008179,1.26268470287323,0.409907609224319,0.104289479553699,-0.0798855721950531,-0.624430954456329,-0.225932538509369,-0.747690081596375
455616242971.042,-0.690959679304484,2.75242667469605,0.21856670184288,-0.103679127991199,0.1393933147192,1.04639768600464,0.381728768348694,0.14148274064064,-0.183124005794525,-0.622115731239319,-0.216830641031265,-0.752300798892975
455616242981.053,-0.709419452912834,2.76219894863388,0.218562209104042,0.861771821975708,-2.26197600364685,0.591169357299805,0.285722941160202,0.182066738605499,-0.273134559392929,-0.635896861553192,-0.216826260089874,-0.740689873695374
455616242991.061,-0.756200607490065,2.77301849597613,0.230602169578781,1.83588182926178,-5.20505285263062,-0.252927243709564,0.155059635639191,0.14116145670414,-0.302946984767914,-0.667999088764191,-0.22856380045414,-0.708191931247711
455616243001.074,-0.83398718053996,2.78371608560889,0.255676634018345,2.69853258132935,-8.24682903289795,-1.34073662757874,-0.0228391960263252,0.104599930346012,-0.283447355031967,-0.716540694236755,-0.252900093793869,-0.650085389614105
455616243011.083,-0.936682388482737,2.79558937099778,0.292019716411843,3.31376886367798,-10.3989181518555,-2.31106185913086,-0.153465747833252,-0.0455632954835892,-0.139970079064369,-0.771491527557373,-0.287887006998062,-0.567381620407104
455616243021.091,-1.05223796743726,2.81114750888576,0.334766146861179,3.63422870635986,-11.1710605621338,-2.89959836006165,-0.242805823683739,-0.117145664989948,-0.00724226189777255,-0.820319771766663,-0.328548312187195,-0.468114793300629
455616243031.098,-1.16759406272136,2.8322446506529,0.378673616696725,3.71959757804871,-10.5311460494995,-3.06499838829041,-0.310911744832993,-0.168138161301613,0.0873778164386749,-0.85464608669281,-0.369688391685486,-0.36456897854805
455616243041.115,-1.26623679925321,2.85633509189469,0.416408741743981,3.21227383613586,-8.248854637146,-2.61386942863464,-0.377418786287308,-0.300248473882675,0.222871735692024,-0.872459173202515,-0.404478698968887,-0.274248093366623
455616243051.123,-1.3276791145512,2.87461469791739,0.439672368479315,1.82084906101227,-4.28945636749268,-1.46123158931732,-0.441177636384964,-0.372666299343109,0.392974227666855,-0.878280401229858,-0.425643026828766,-0.21783384680748
455616243061.129,-1.33413962041886,2.87594148384541,0.443583758943281,-0.37517899274826,0.65155154466629,0.0139180123806,-0.386878907680511,-0.308720648288727,0.556825518608093,-0.878044188022614,-0.429179131984711,-0.211763247847557
455616243071.155,-1.28950653171974,2.85726118926751,0.429785061991761,-2.45183682441711,4.50439691543579,1.14955520629883,-0.203057676553726,-0.115581661462784,0.571212112903595,-0.873327791690826,-0.416675418615341,-0.252349197864532
455616243081.163,-1.21935218321202,2.829855103554,0.404568072855431,-3.28755331039429,6.18011808395386,1.7207750082016,0.0095524974167347,-0.0748383477330208,0.381160527467728,-0.863083362579346,-0.393621742725372,-0.316463261842728
455616243091.159,-1.15054254460159,2.8056267323932,0.376605893946356,-3.00280690193176,5.70494556427002,1.70542454719543,0.191363245248795,-0.0461435578763485,0.117619566619396,-0.84900176525116,-0.367766350507736,-0.379399359226227
455616243101.159,-1.10592792285573,2.78916986942953,0.354804079007373,-2.0455904006958,3.07702445983887,1.1367461681366,0.327157467603683,0.0484412014484406,-0.176694124937057,-0.838204860687256,-0.347406655550003,-0.420382291078568
455616243111.167,-1.1029471352169,2.78224704468606,0.345928770872901,-0.594983518123627,-0.991737484931946,0.276602894067764,0.361532896757126,0.15617872774601,-0.493548154830933,-0.839667022228241,-0.339070588350296,-0.42425274848938
455616243121.183,-1.14198686559161,2.78649579884813,0.351465544001178,0.982977151870728,-4.55245780944824,-0.51074206829071,0.200316086411476,0.10457381606102,-0.580118656158447,-0.853865265846252,-0.344274133443832,-0.390370875597
455616243131.204,-1.20715153514126,2.80154847658096,0.367010699707896,2.1536021232605,-6.29409170150757,-0.986662805080414,0.0356500260531902,0.0467540584504604,-0.372914254665375,-0.872365713119507,-0.358826816082001,-0.331996023654938
455616243141.212,-1.27758539942678,2.8240136183343,0.3849359404136,2.61989736557007,-6.00966119766235,-0.990935802459717,-0.0917374938726425,-0.0535621233284473,-0.143713295459747,-0.887266397476196,-0.375499755144119,-0.267877280712128
455616243151.224,-1.32998503433868,2.84717375193259,0.396831482916284,2.22465801239014,-3.63643622398376,-0.3995600938797,-0.200330913066864,-0.0691904798150063,0.0715810805559158,-0.895677387714386,-0.386498004198074,-0.219957545399666
455616243161.234,-1.34492067254996,2.86291087265139,0.396792933269833,1.09947693347931,0.0819463729858398,0.593041300773621,-0.208590567111969,0.0480072386562824,0.193314701318741,-0.898877084255219,-0.386462450027466,-0.206559330224991
455616243171.242,-1.31923443882271,2.86780479612079,0.384747482464818,-0.131811395287514,3.55978488922119,1.47463738918304,-0.132462784647942,0.0899857357144356,0.208304315805435,-0.897719085216522,-0.375325083732605,-0.230719476938248
455616243181.253,-1.26816284355638,2.86677015838319,0.365066171630793,-0.727661967277527,5.39959764480591,1.95529818534851,-0.0880559161305428,0.0676892101764679,0.104352824389935,-0.891649901866913,-0.35701110959053,-0.27839457988739
455616243191.265,-1.2126643721119,2.86673054204301,0.344252272283183,-0.618386387825012,5.46661710739136,1.92598986625671,-0.111224502325058,0.0140523631125689,0.0295595433562994,-0.881603837013245,-0.337492913007736,-0.329959332942963
455616243201.273,-1.16713883892999,2.86924833358348,0.328985341064139,-0.256042838096619,4.26021337509155,1.31837868690491,-0.128467947244644,-0.00441643828526139,0.0673526525497437,-0.870311379432678,-0.323082953691483,-0.371719717979431
455616243211.283,-1.14293525159526,2.87129095869663,0.324182450457162,0.0649095475673676,1.78008389472961,0.221825838088989,-0.131754636764526,0.0277777016162872,0.00371010834351182,-0.862462282180786,-0.318533927202225,-0.393312782049179
455616243221.292,-1.14967368465697,2.87176579368772,0.332001625753617,0.471108675003052,-1.47535884380341,-0.984643161296844,-0.0994104668498039,-0.0211709327995777,-0.04133315756917,-0.862793505191803,-0.325935989618301,-0.386462241411209
455616243231.3,-1.18378707874584,2.87173729174062,0.35006992602854,0.760028839111328,-3.9282443523407,-1.84540843963623,-0.0717130079865456,-0.0513693913817406,0.0152961118146777,-0.869876325130463,-0.342963486909866,-0.354529500007629
455616243241.313,-1.22992869502899,2.87106608400029,0.372596404795466,0.710242092609406,-4.71406412124634,-2.16509866714478,-0.122537672519684,-0.0726106017827988,0.04316296428442,-0.877798020839691,-0.364034920930862,-0.311366707086563
455616243251.316,-1.26758025884011,2.86864551135023,0.392464726220423,0.27916145324707,-3.38232970237732,-1.83186674118042,-0.196321487426758,-0.13128125667572,0.117228090763092,-0.881818771362305,-0.382466912269592,-0.275888979434967
455616243261.324,-1.27605383741716,2.860979315439,0.40328723626375,-0.607199847698212,-0.303255259990692,-1.01616084575653,-0.262557297945023,-0.0326048508286476,0.186134189367294,-0.880112409591675,-0.392443984746933,-0.267188876867294
455616243271.345,-1.2475243464317,2.84524724741436,0.402375673796274,-1.65280032157898,3.0230712890625,-0.148486718535423,-0.152690380811691,0.0911140516400337,0.11722008138895,-0.872471332550049,-0.391605377197266,-0.292299419641495
455616243281.344,-1.1940645489027,2.82604263825718,0.39277633886063,-2.02751350402832,4.970458984375,0.415312498807907,0.0171126797795296,0.102435596287251,0.00834136642515659,-0.859062135219574,-0.382754802703857,-0.33986908197403
455616243291.352,-1.13654938219559,2.81131231084553,0.380571805074914,-1.58435881137848,5.12168264389038,0.605678379535675,0.100870758295059,0.0730658024549484,-0.133102089166641,-0.842280030250549,-0.371451437473297,-0.390625327825546
455616243301.375,-1.09179411028509,2.80372402445044,0.37233143563326,-0.793194949626923,3.77810716629028,0.326971709728241,0.129626855254173,0.0618166737258434,-0.203101515769958,-0.826648354530334,-0.363788098096848,-0.429314255714417
455616243311.374,-1.06934040332692,2.8000856720109,0.372616024961743,-0.135919645428658,1.51015245914459,-0.380665093660355,0.132155209779739,0.0638822838664055,-0.210654959082603,-0.816710233688354,-0.364053189754486,-0.447716027498245
455616243321.382,-1.07060321653215,2.79689145256356,0.382297736637816,0.301721036434174,-0.777658045291901,-1.18152475357056,0.159618124365807,0.0476596392691135,-0.195957183837891,-0.814143896102905,-0.373053312301636,-0.444972991943359
455616243331.404,-1.08778343449676,2.79334120293857,0.39847684638554,0.513899028301239,-2.12629246711731,-1.67947161197662,0.223198011517525,0.0528709292411804,-0.125085055828094,-0.816215574741364,-0.38801497220993,-0.428061306476593
455616243341.422,-1.11237733088732,2.79020628017587,0.417073798560828,0.608991384506226,-2.67542386054993,-1.79116463661194,0.2813840508461,0.0902827531099319,-0.122838951647282,-0.819881975650787,-0.405086815357208,-0.404596358537674
455616243351.43,-1.13795671299568,2.78949425497254,0.434554602913849,0.724590659141541,-2.48844695091248,-1.50505435466766,0.319806218147278,0.0763256549835205,-0.132977455854416,-0.823407292366028,-0.421006441116333,-0.380465537309647
455616243361.44,-1.15654997446523,2.79250805918664,0.446375996855388,0.714615762233734,-1.40296614170074,-0.749748587608337,0.323176562786102,0.0954873040318489,-0.0814873874187469,-0.82572478055954,-0.431699454784393,-0.363062173128128
455616243371.446,-1.16160595434275,2.79790240376955,0.448459500892329,0.456290662288666,0.104384623467922,0.261017948389053,0.398683339357376,0.155074462294579,-0.0662043318152428,-0.826722860336304,-0.43357789516449,-0.358524054288864
455616243381.454,-1.15335966741507,2.80536709879469,0.44043293242413,0.256860613822937,1.47265613079071,1.24110305309296,0.405674189329147,0.142944887280464,-0.101930126547813,-0.826893031597137,-0.426331132650375,-0.36672830581665
455616243391.452,-1.13537310557661,2.81583014223014,0.425089403422676,0.232140824198723,2.43793296813965,1.93813359737396,0.340264707803726,0.13058765232563,-0.106040135025978,-0.825997769832611,-0.412402242422104,-0.384255290031433
